Path,Problem,Format,Dataset,Best known solution value,Best known bound
./cuttingstock/delorme2016/AI/201_2500_DI_0.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_1.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_2.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_3.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_4.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_5.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_6.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_7.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_8.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_9.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_10.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_11.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_12.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_13.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_14.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_15.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_16.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_17.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_18.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_19.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_20.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_21.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_22.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_23.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_24.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_25.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_26.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_27.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_28.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_29.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_30.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_31.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_32.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_33.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
./cuttingstock/delorme2016/AI/201_2500_DI_34.txt,cuttingstock,bpplib_bpp,delorme2016_ai,,
